UniProt1	UniProt2	symbol1	symbol2	evidence type	heart
Q14847	Q5SW79	LASP1	CEP170	exp	1
O95295	Q5SW79	SNAPIN	CEP170	exp	1
O75665	Q5SW79	OFD1	CEP170	exp;pred	1
Q2KHM9	Q5SW79	KIAA0753	CEP170	exp	1
P36969	Q5SW79	GPX4	CEP170	exp	1
P61160	Q5SW79	ACTR2	CEP170	exp	1
P32121	Q5SW79	ARRB2	CEP170	exp	1
P22681	Q5SW79	CBL	CEP170	exp	1
Q14203	Q5SW79	DCTN1	CEP170	exp	1
P62993	Q5SWX8	GRB2	ODR4	exp	1
P15927	Q5T3J3	RPA2	LRIF1	exp	1
P04183	Q5T3J3	TK1	LRIF1	exp	1
P03372	Q5T3J3	ESR1	LRIF1	exp	1
P10276	Q5T3J3	RARA	LRIF1	exp	1
P78560	Q5T3J3	CRADD	LRIF1	exp	1
Q12988	Q5T3J3	HSPB3	LRIF1	exp	1
P04792	Q5T3J3	HSPB1	LRIF1	exp	1
P07737	Q5T3J3	PFN1	LRIF1	exp	1
O15355	Q5T3J3	PPM1G	LRIF1	exp	1
Q13200	Q5T3J3	PSMD2	LRIF1	exp	1
Q13228	Q5T3J3	SELENBP1	LRIF1	exp	1
O94927	Q5T3J3	HAUS5	LRIF1	exp	1
Q15819	Q5T3J3	UBE2V2	LRIF1	exp	1
P45973	Q5T3J3	CBX5	LRIF1	exp	1
P04083	Q5T3J3	ANXA1	LRIF1	exp	1
P30519	Q5T3J3	HMOX2	LRIF1	exp	1
Q16891	Q5T3J3	IMMT	LRIF1	exp	1
P09429	Q5T3J3	HMGB1	LRIF1	exp	1
P40937	Q5T3J3	RFC5	LRIF1	exp	1
P08670	Q5T3J3	VIM	LRIF1	exp	1
P05386	Q5T3J3	RPLP1	LRIF1	exp	1
O75935	Q5T3J3	DCTN3	LRIF1	exp	1
P05026	Q5T3J3	ATP1B1	LRIF1	exp	1
Q13526	Q5T3J3	PIN1	LRIF1	exp	1
P05109	Q5T3J3	S100A8	LRIF1	exp	1
P42773	Q5T3J3	CDKN2C	LRIF1	exp	1
P63172	Q5T3J3	DYNLT1	LRIF1	exp	1
O43291	Q5T3J3	SPINT2	LRIF1	exp	1
P60953	Q5T3J3	CDC42	LRIF1	exp	1
P04150	Q5T3J3	NR3C1	LRIF1	exp	1
O43504	Q5T3J3	LAMTOR5	LRIF1	exp	1
Q03013	Q5T3J3	GSTM4	LRIF1	exp	1
Q13190	Q5T3J3	STX5	LRIF1	exp	1
P51159	Q5T3J3	RAB27A	LRIF1	exp	1
O75165	Q5T3J3	DNAJC13	LRIF1	exp	1
P61604	Q5T3J3	HSPE1	LRIF1	exp	1
Q5T3J3	Q5T3J3	LRIF1	LRIF1	exp	1
P68431	Q5T3J3	HIST1H3A;HIST1H3B;HIST1H3C;HIST1H3D;HIST1H3E;HIST1H3F;HIST1H3G;HIST1H3H;HIST1H3I;HIST1H3J	LRIF1	exp	1
Q13438	Q5T4B2	OS9	CERCAM	exp	1
Q15262	Q5T4B2	PTPRK	CERCAM	exp	1
P49459	Q5T4S7	UBE2A	UBR4	exp	1
P35348	Q5T4S7	ADRA1A	UBR4	exp	1
P34897	Q5T4S7	SHMT2	UBR4	exp	1
P10809	Q5T4S7	HSPD1	UBR4	exp	1
P04637	Q5T4S7	TP53	UBR4	exp	1
O75400	Q5T4S7	PRPF40A	UBR4	exp	1
P16333	Q5T4S7	NCK1	UBR4	exp	1
Q15020	Q5T4S7	SART3	UBR4	exp	1
P85037	Q5T4S7	FOXK1	UBR4	exp	1
P51959	Q5T4S7	CCNG1	UBR4	exp	1
P54725	Q5T4S7	RAD23A	UBR4	exp	1
O60841	Q5T4S7	EIF5B	UBR4	exp	1
P78362	Q5T4S7	SRPK2	UBR4	exp	1
P11308	Q5T4S7	ERG	UBR4	exp	1
P08670	Q5T4S7	VIM	UBR4	exp	1
P19320	Q5T4S7	VCAM1	UBR4	exp	1
Q04323	Q5T4S7	UBXN1	UBR4	exp	1
P53396	Q5T4S7	ACLY	UBR4	exp	1
P62993	Q5T4S7	GRB2	UBR4	exp	1
P0CG48	Q5T4S7	UBC	UBR4	exp	1
Q13489	Q5T4S7	BIRC3	UBR4	exp	1
P49736	Q5T4S7	MCM2	UBR4	exp	1
P46060	Q5T4S7	RANGAP1	UBR4	exp	1
P34897	Q5T5P2	SHMT2	KIAA1217	exp	1
Q08379	Q5T5P2	GOLGA2	KIAA1217	exp	1
O14980	Q5T5P2	XPO1	KIAA1217	exp	1
P62993	Q5T5P2	GRB2	KIAA1217	exp	1
O60504	Q5T5P2	SORBS3	KIAA1217	exp	1
Q5T7P8	Q5T7P8	SYT6	SYT6	exp;ortho	1
Q08379	Q5T7P8	GOLGA2	SYT6	exp	1
P09651	Q5T8P6	HNRNPA1	RBM26	exp	1
O14980	Q5T8P6	XPO1	RBM26	exp	1
P54253	Q5T8P6	ATXN1	RBM26	exp	1
P56545	Q5T8P6	CTBP2	RBM26	exp	1
P35244	Q5T8P6	RPA3	RBM26	exp	1
Q3V6T2	Q5T8P6	CCDC88A	RBM26	exp	1
P27694	Q5T8P6	RPA1	RBM26	exp	1
Q13283	Q5T8P6	G3BP1	RBM26	exp	1
P27361	Q5T8P6	MAPK3	RBM26	exp	1
P62136	Q5T8P6	PPP1CA	RBM26	exp	1
O75436	Q5T8P6	VPS26A	RBM26	exp	1
Q13190	Q5T8P6	STX5	RBM26	exp	1
P15927	Q5T8P6	RPA2	RBM26	exp	1
P35240	Q5T9A4	NF2	ATAD3B	exp	1
P40692	Q5T9A4	MLH1	ATAD3B	exp	1
P04843	Q5T9A4	RPN1	ATAD3B	exp	1
P05412	Q5T9A4	JUN	ATAD3B	exp	1
P08559	Q5T9A4	PDHA1	ATAD3B	exp	1
O75400	Q5T9A4	PRPF40A	ATAD3B	exp	1
Q15796	Q5T9A4	SMAD2	ATAD3B	exp	1
O60260	Q5T9A4	PRKN	ATAD3B	exp	1
Q14197	Q5T9A4	MRPL58	ATAD3B	exp	1
Q13618	Q5T9A4	CUL3	ATAD3B	exp	1
P57078	Q5T9A4	RIPK4	ATAD3B	exp	1
P60510	Q5T9A4	PPP4C	ATAD3B	exp	1
P25054	Q5T9A4	APC	ATAD3B	exp	1
P01106	Q5T9A4	MYC	ATAD3B	exp	1
P07814	Q5T9A4	EPRS	ATAD3B	exp	1
P29353	Q5T9A4	SHC1	ATAD3B	exp	1
P04637	Q5T9A4	TP53	ATAD3B	exp	1
P35610	Q5T9A4	SOAT1	ATAD3B	exp	1
P0CG48	Q5T9A4	UBC	ATAD3B	exp	1
P30153	Q5T9A4	PPP2R1A	ATAD3B	exp	1
O14965	Q5T9A4	AURKA	ATAD3B	exp	1
Q16531	Q5TAQ9	DDB1	DCAF8	exp;pred	1
O14980	Q5TAQ9	XPO1	DCAF8	exp	1
P01106	Q5TAQ9	MYC	DCAF8	exp	1
P48643	Q5TAQ9	CCT5	DCAF8	exp	1
P78371	Q5TAQ9	CCT2	DCAF8	exp	1
Q13619	Q5TAQ9	CUL4A	DCAF8	exp;pred	1
P12814	Q5TAQ9	ACTN1	DCAF8	exp	1
P49368	Q5TAQ9	CCT3	DCAF8	exp	1
P52294	Q5TAQ9	KPNA1	DCAF8	exp	1
P62826	Q5TAQ9	RAN	DCAF8	exp	1
Q13620	Q5TAQ9	CUL4B	DCAF8	exp;pred	1
O43491	Q5TAQ9	EPB41L2	DCAF8	exp	1
O60341	Q5TB80	KDM1A	CEP162	exp	1
Q15154	Q5TB80	PCM1	CEP162	exp;pred	1
P35244	Q5TB80	RPA3	CEP162	exp	1
Q15051	Q5TB80	IQCB1	CEP162	exp	1
Q12899	Q5TB80	TRIM26	CEP162	exp	1
Q5SW79	Q5TB80	CEP170	CEP162	exp;pred	1
O00159	Q5TB80	MYO1C	CEP162	exp	1
P19838	Q5TB80	NFKB1	CEP162	exp	1
P00558	Q5TB80	PGK1	CEP162	exp	1
O00410	Q5TB80	IPO5	CEP162	exp	1
O94927	Q5TB80	HAUS5	CEP162	exp	1
Q04837	Q5TB80	SSBP1	CEP162	exp	1
P21333	Q5TB80	FLNA	CEP162	exp	1
O75665	Q5TB80	OFD1	CEP162	exp	1
P17858	Q5TB80	PFKL	CEP162	exp	1
P15927	Q5TB80	RPA2	CEP162	exp	1
P36776	Q5TB80	LONP1	CEP162	exp	1
P32322	Q5TB80	PYCR1	CEP162	exp	1
Q15691	Q5TB80	MAPRE1	CEP162	exp	1
P49674	Q5TB80	CSNK1E	CEP162	exp	1
Q2KHM9	Q5TB80	KIAA0753	CEP162	exp	1
P27694	Q5TB80	RPA1	CEP162	exp	1
O60308	Q5TB80	CEP104	CEP162	exp	1
P35579	Q5TB80	MYH9	CEP162	exp	1
Q04917	Q5TB80	YWHAH	CEP162	exp	1
P14373	Q5TB80	TRIM27	CEP162	exp	1
Q14008	Q5TB80	CKAP5	CEP162	exp;pred	1
P25685	Q5TBB1	DNAJB1	RNASEH2B	exp	1
O15511	Q5TBB1	ARPC5	RNASEH2B	exp	1
P27348	Q5TBB1	YWHAQ	RNASEH2B	exp	1
P15822	Q5TBB1	HIVEP1	RNASEH2B	exp	1
O00422	Q5TBB1	SAP18	RNASEH2B	exp	1
Q16401	Q5TBB1	PSMD5	RNASEH2B	exp	1
Q00536	Q5TCZ1	CDK16	SH3PXD2A	exp	1
O95425	Q5TCZ1	SVIL	SH3PXD2A	exp	1
O75044	Q5TCZ1	SRGAP2	SH3PXD2A	exp;pred	1
P62993	Q5TCZ1	GRB2	SH3PXD2A	exp;pred	1
Q13177	Q5TCZ1	PAK2	SH3PXD2A	exp	1
P56524	Q5TCZ1	HDAC4	SH3PXD2A	exp	1
O43741	Q5TCZ1	PRKAB2	SH3PXD2A	exp	1
Q14258	Q5TCZ1	TRIM25	SH3PXD2A	exp	1
Q15678	Q5TCZ1	PTPN14	SH3PXD2A	exp	1
P12931	Q5TCZ1	SRC	SH3PXD2A	exp;pred	1
O60307	Q5TCZ1	MAST3	SH3PXD2A	exp	1
Q15717	Q5TCZ1	ELAVL1	SH3PXD2A	exp	1
Q14247	Q5TCZ1	CTTN	SH3PXD2A	exp;pred	1
P36542	Q5TEU4	ATP5C1	NDUFAF5	exp	1
Q5TEU4	Q5TEU4	NDUFAF5	NDUFAF5	exp	1
P78362	Q5TH69	SRPK2	ARFGEF3	exp	1
P62136	Q5TH69	PPP1CA	ARFGEF3	exp	1
P01106	Q5TZA2	MYC	CROCC	exp	1
O95758	Q5TZA2	PTBP3	CROCC	exp	1
P51858	Q5TZA2	HDGF	CROCC	exp	1
Q14258	Q5TZA2	TRIM25	CROCC	exp	1
Q13283	Q5TZA2	G3BP1	CROCC	exp	1
P10114	Q5U651	RAP2A	RASIP1	exp	1
P62834	Q5U651	RAP1A	RASIP1	exp	1
O43684	Q5U651	BUB3	RASIP1	exp	1
P60953	Q5U651	CDC42	RASIP1	exp	1
Q13352	Q5UIP0	ITGB3BP	RIF1	exp	1
O60939	Q5UIP0	SCN2B	RIF1	exp	1
P35244	Q5UIP0	RPA3	RIF1	exp	1
P05412	Q5UIP0	JUN	RIF1	exp	1
Q15819	Q5UIP0	UBE2V2	RIF1	exp	1
P30153	Q5UIP0	PPP2R1A	RIF1	exp	1
P49792	Q5UIP0	RANBP2	RIF1	exp	1
P09429	Q5UIP0	HMGB1	RIF1	exp	1
P32119	Q5UIP0	PRDX2	RIF1	exp	1
P15927	Q5UIP0	RPA2	RIF1	exp	1
P01106	Q5UIP0	MYC	RIF1	exp	1
Q13200	Q5UIP0	PSMD2	RIF1	exp	1
P61604	Q5UIP0	HSPE1	RIF1	exp	1
P78560	Q5UIP0	CRADD	RIF1	exp	1
P45973	Q5UIP0	CBX5	RIF1	exp	1
Q5UIP0	Q5UIP0	RIF1	RIF1	exp	1
Q14999	Q5UIP0	CUL7	RIF1	exp	1
P04792	Q5UIP0	HSPB1	RIF1	exp	1
O75147	Q5UIP0	OBSL1	RIF1	exp	1
Q4VCS5	Q5UIP0	AMOT	RIF1	exp	1
P62993	Q5UIP0	GRB2	RIF1	exp	1
P04183	Q5UIP0	TK1	RIF1	exp	1
P19838	Q5UIP0	NFKB1	RIF1	exp	1
P62136	Q5UIP0	PPP1CA	RIF1	exp	1
P08670	Q5UIP0	VIM	RIF1	exp	1
P05109	Q5UIP0	S100A8	RIF1	exp	1
P07737	Q5UIP0	PFN1	RIF1	exp	1
P05026	Q5UIP0	ATP1B1	RIF1	exp	1
P62328	Q5UIP0	TMSB4X	RIF1	exp	1
Q13573	Q5UIP0	SNW1	RIF1	exp	1
Q03013	Q5UIP0	GSTM4	RIF1	exp	1
P35613	Q5UIP0	BSG	RIF1	exp	1
Q5JTV8	Q5UIP0	TOR1AIP1	RIF1	exp	1
P46531	Q5UIP0	NOTCH1	RIF1	exp	1
P51159	Q5UIP0	RAB27A	RIF1	exp	1
O43809	Q5UIP0	NUDT21	RIF1	exp	1
Q13228	Q5UIP0	SELENBP1	RIF1	exp	1
P27694	Q5UIP0	RPA1	RIF1	exp	1
P42773	Q5UIP0	CDKN2C	RIF1	exp	1
Q12988	Q5UIP0	HSPB3	RIF1	exp	1
P05386	Q5UIP0	RPLP1	RIF1	exp	1
Q13190	Q5UIP0	STX5	RIF1	exp	1
P40937	Q5UIP0	RFC5	RIF1	exp	1
P36873	Q5UIP0	PPP1CC	RIF1	exp	1
O43504	Q5UIP0	LAMTOR5	RIF1	exp	1
P30519	Q5UIP0	HMOX2	RIF1	exp	1
P60953	Q5UIP0	CDC42	RIF1	exp	1
P01106	Q5VST9	MYC	OBSCN	exp	1
P12004	Q5VST9	PCNA	OBSCN	exp	1
Q03933	Q5VST9	HSF2	OBSCN	exp	1
P49459	Q5VST9	UBE2A	OBSCN	exp	1
P29372	Q5VST9	MPG	OBSCN	exp	1
P27694	Q5VST9	RPA1	OBSCN	exp	1
O75953	Q5VST9	DNAJB5	OBSCN	exp	1
P00374	Q5VSY0	DHFR	GKAP1	exp	1
P55081	Q5VSY0	MFAP1	GKAP1	exp	1
Q5VSY0	Q5VSY0	GKAP1	GKAP1	exp	1
Q16665	Q5VSY0	HIF1A	GKAP1	exp	1
O14964	Q5VSY0	HGS	GKAP1	exp	1
P60953	Q5VT25	CDC42	CDC42BPA	exp;pred	1
P21675	Q5VT25	TAF1	CDC42BPA	exp	1
O95295	Q5VT25	SNAPIN	CDC42BPA	exp	1
Q5VT25	Q5VT25	CDC42BPA	CDC42BPA	exp	1
P53671	Q5VT25	LIMK2	CDC42BPA	exp	1
O95793	Q5VTR2	STAU1	RNF20	exp	1
O95429	Q5VTR2	BAG4	RNF20	exp	1
P16104	Q5VTR2	H2AFX	RNF20	exp	1
P62987	Q5VTR2	UBA52	RNF20	exp	1
P68036	Q5VTR2	UBE2L3	RNF20	exp	1
P42858	Q5VTR2	HTT	RNF20	exp	1
P27348	Q5VTR2	YWHAQ	RNF20	exp	1
P01100	Q5VTR2	FOS	RNF20	exp	1
P54368	Q5VTR2	OAZ1	RNF20	exp	1
P49459	Q5VTR2	UBE2A	RNF20	exp;pred	1
P23396	Q5VTR2	RPS3	RNF20	exp	1
P04637	Q5VTR2	TP53	RNF20	exp;pred	1
Q06330	Q5VTR2	RBPJ	RNF20	exp	1
P12004	Q5VTR2	PCNA	RNF20	exp	1
Q5VTR2	Q5VTR2	RNF20	RNF20	exp	1
P06753	Q5VTR2	TPM3	RNF20	exp	1
P0CG48	Q5VTR2	UBC	RNF20	exp	1
P22314	Q5VTR2	UBA1	RNF20	exp	1
P56945	Q5VU43	BCAR1	PDE4DIP	exp	1
P13929	Q5VU43	ENO3	PDE4DIP	exp	1
O60341	Q5VU43	KDM1A	PDE4DIP	exp	1
P63167	Q5VU43	DYNLL1	PDE4DIP	exp	1
P29373	Q5VU43	CRABP2	PDE4DIP	exp	1
P10644	Q5VU43	PRKAR1A	PDE4DIP	exp	1
P58340	Q5VU43	MLF1	PDE4DIP	exp	1
P06702	Q5VU43	S100A9	PDE4DIP	exp	1
P04183	Q5VU43	TK1	PDE4DIP	exp	1
Q15717	Q5VU43	ELAVL1	PDE4DIP	exp;ortho	1
P29508	Q5VU43	SERPINB3	PDE4DIP	exp	1
Q13895	Q5VU43	BYSL	PDE4DIP	exp	1
P80188	Q5VU43	LCN2	PDE4DIP	exp	1
P49748	Q5VU43	ACADVL	PDE4DIP	exp	1
P20674	Q5VU43	COX5A	PDE4DIP	exp	1
P48730	Q5VU43	CSNK1D	PDE4DIP	exp	1
O75386	Q5VU43	TULP3	PDE4DIP	exp	1
P07332	Q5VU43	FES	PDE4DIP	exp	1
Q5VU43	Q5VU43	PDE4DIP	PDE4DIP	exp	1
O60763	Q5VU43	USO1	PDE4DIP	exp	1
Q15561	Q5VU43	TEAD4	PDE4DIP	exp	1
Q15691	Q5VU43	MAPRE1	PDE4DIP	exp	1
P05783	Q5VU43	KRT18	PDE4DIP	exp	1
Q5SW79	Q5VU43	CEP170	PDE4DIP	exp;ortho	1
P37840	Q5VU43	SNCA	PDE4DIP	exp	1
P11217	Q5VU43	PYGM	PDE4DIP	exp	1
P06733	Q5VU43	ENO1	PDE4DIP	exp	1
P49674	Q5VU43	CSNK1E	PDE4DIP	exp	1
Q16891	Q5VU43	IMMT	PDE4DIP	exp	1
O15194	Q5VU97	CTDSPL	CACHD1	exp	1
P30086	Q5VU97	PEBP1	CACHD1	exp	1
Q10713	Q5VUM1	PMPCA	SDHAF4	exp	1
O14980	Q5VV17	XPO1	OTUD1	exp	1
P21333	Q5VV17	FLNA	OTUD1	exp	1
P0CG48	Q5VV17	UBC	OTUD1	exp	1
P54725	Q5VV17	RAD23A	OTUD1	exp	1
P04637	Q5VV17	TP53	OTUD1	exp	1
P29590	Q5VV41	PML	ARHGEF16	exp	1
P31947	Q5VV41	SFN	ARHGEF16	exp	1
P27348	Q5VV41	YWHAQ	ARHGEF16	exp	1
O43242	Q5VYK3	PSMD3	ECM29	exp;ortho	1
P35580	Q5VYK3	MYH10	ECM29	exp	1
Q13813	Q5VYK3	SPTAN1	ECM29	exp	1
P09651	Q5VYK3	HNRNPA1	ECM29	exp	1
P05023	Q5VYK3	ATP1A1	ECM29	exp	1
P02751	Q5VYK3	FN1	ECM29	exp	1
P04201	Q5VYK3	MAS1	ECM29	exp	1
O14980	Q5VYK3	XPO1	ECM29	exp;ortho;pred	1
P04792	Q5VYK3	HSPB1	ECM29	exp	1
P24530	Q5VYK3	EDNRB	ECM29	exp	1
P28066	Q5VYK3	PSMA5	ECM29	exp;ortho	1
Q24JP5	Q5VYK3	TMEM132A	ECM29	exp	1
P60604	Q5VYK3	UBE2G2	ECM29	exp	1
Q5T4S7	Q5VYK3	UBR4	ECM29	exp	1
P55036	Q5VYK3	PSMD4	ECM29	exp;ortho;pred	1
Q13435	Q5VYK3	SF3B2	ECM29	exp	1
P48556	Q5VYK3	PSMD8	ECM29	exp;ortho;pred	1
Q0VDI3	Q5VYK3	TMEM267	ECM29	exp	1
O43396	Q5VYK3	TXNL1	ECM29	exp	1
Q03001	Q5VYK3	DST	ECM29	exp	1
P35372	Q5VYK3	OPRM1	ECM29	exp	1
P35613	Q5VYK3	BSG	ECM29	exp	1
P25685	Q5VYK3	DNAJB1	ECM29	exp	1
Q14203	Q5VYK3	DCTN1	ECM29	exp	1
Q15154	Q5VYK3	PCM1	ECM29	exp	1
P04899	Q5VYK3	GNAI2	ECM29	exp	1
Q14257	Q5VYK3	RCN2	ECM29	exp	1
Q14789	Q5VYK3	GOLGB1	ECM29	exp	1
P68104	Q5VYK3	EEF1A1	ECM29	exp	1
O75436	Q5VYK3	VPS26A	ECM29	exp	1
P43686	Q5VYK3	PSMC4	ECM29	exp;ortho	1
O43795	Q5VYK3	MYO1B	ECM29	exp	1
Q5TCZ1	Q5VYK3	SH3PXD2A	ECM29	exp	1
P35414	Q5VYK3	APLNR	ECM29	exp	1
P35998	Q5VYK3	PSMC2	ECM29	exp;ortho;pred	1
P25787	Q5VYK3	PSMA2	ECM29	exp;pred	1
P07195	Q5VYK3	LDHB	ECM29	exp	1
P52272	Q5VYK3	HNRNPM	ECM29	exp	1
P68371	Q5VYK3	TUBB4B	ECM29	exp	1
Q14254	Q5VYK3	FLOT2	ECM29	exp	1
P15336	Q5VZL5	ATF2	ZMYM4	exp	1
P78371	Q5VZL5	CCT2	ZMYM4	exp	1
A1L0T0	Q5VZL5	ILVBL	ZMYM4	exp	1
P48059	Q5VZL5	LIMS1	ZMYM4	exp	1
P63167	Q5VZL5	DYNLL1	ZMYM4	exp	1
Q13263	Q5VZL5	TRIM28	ZMYM4	exp	1
Q13618	Q5VZL5	CUL3	ZMYM4	exp	1
P78362	Q5VZL5	SRPK2	ZMYM4	exp	1
P22087	Q5VZL5	FBL	ZMYM4	exp	1
P62304	Q5VZL5	SNRPE	ZMYM4	exp	1
O60341	Q5VZL5	KDM1A	ZMYM4	exp	1
P61956	Q5VZL5	SUMO2	ZMYM4	exp	1
O75496	Q5VZL5	GMNN	ZMYM4	exp	1
P49711	Q5VZL5	CTCF	ZMYM4	exp	1
Q5VZY2	Q5VZY2	PLPP4	PLPP4	exp	1
P22681	Q5XKE5	CBL	KRT79	exp	1
P46108	Q5XKE5	CRK	KRT79	exp	1
O00459	Q5XKE5	PIK3R2	KRT79	exp	1
O15357	Q5XKE5	INPPL1	KRT79	exp	1
P09651	Q5XKE5	HNRNPA1	KRT79	exp	1
P03372	Q5XKE5	ESR1	KRT79	exp	1
Q2KHR3	Q5XUX0	QSER1	FBXO31	exp	1
Q13616	Q5XUX0	CUL1	FBXO31	exp;pred	1
Q13277	Q5XUX0	STX3	FBXO31	exp	1
Q3B7T1	Q5XUX0	EDRF1	FBXO31	exp	1
O60939	Q63HN8	SCN2B	RNF213	exp	1
P0CG48	Q63HN8	UBC	RNF213	exp	1
P49736	Q63HN8	MCM2	RNF213	exp	1
Q16666	Q63HN8	IFI16	RNF213	exp	1
Q08379	Q63HN8	GOLGA2	RNF213	exp	1
Q5TBB1	Q63HN8	RNASEH2B	RNF213	exp	1
Q63HN8	Q63HN8	RNF213	RNF213	exp	1
P14373	Q63HN8	TRIM27	RNF213	exp	1
Q63ZY3	Q63ZY3	KANK2	KANK2	exp	1
Q15788	Q63ZY3	NCOA1	KANK2	exp	1
P57078	Q63ZY3	RIPK4	KANK2	exp	1
Q08379	Q63ZY3	GOLGA2	KANK2	exp	1
P85037	Q63ZY3	FOXK1	KANK2	exp	1
O95831	Q63ZY3	AIFM1	KANK2	exp	1
P68400	Q63ZY3	CSNK2A1	KANK2	exp	1
Q15596	Q63ZY3	NCOA2	KANK2	exp;pred	1
P02751	Q63ZY3	FN1	KANK2	exp	1
P29474	Q63ZY3	NOS3	KANK2	exp	1
P78362	Q63ZY3	SRPK2	KANK2	exp	1
P01106	Q63ZY3	MYC	KANK2	exp	1
Q13283	Q63ZY3	G3BP1	KANK2	exp	1
P63167	Q63ZY3	DYNLL1	KANK2	exp	1
P55345	Q63ZY3	PRMT2	KANK2	exp	1
P34947	Q63ZY3	GRK5	KANK2	exp	1
O14980	Q63ZY3	XPO1	KANK2	exp	1
O43813	Q66K14	LANCL1	TBC1D9B	exp	1
P51648	Q66K14	ALDH3A2	TBC1D9B	exp	1
P60520	Q66K14	GABARAPL2	TBC1D9B	exp	1
O43291	Q66K14	SPINT2	TBC1D9B	exp	1
P49760	Q66K14	CLK2	TBC1D9B	exp	1
P82675	Q66K89	MRPS5	E4F1	exp	1
O75533	Q66K89	SF3B1	E4F1	exp	1
Q13535	Q66K89	ATR	E4F1	exp;pred	1
P04637	Q66K89	TP53	E4F1	exp;pred	1
Q12805	Q66K89	EFEMP1	E4F1	exp	1
P62979	Q66K89	RPS27A	E4F1	exp	1
P67809	Q66K89	YBX1	E4F1	exp	1
O15198	Q66K89	SMAD9	E4F1	exp	1
P68400	Q66K89	CSNK2A1	E4F1	exp;pred	1
P04350	Q68CR1	TUBB4A	SEL1L3	exp	1
Q13509	Q68CR1	TUBB3	SEL1L3	exp	1
Q15020	Q68D10	SART3	SPTY2D1	exp	1
O43159	Q68D10	RRP8	SPTY2D1	exp	1
O95104	Q68D10	SCAF4	SPTY2D1	exp	1
Q53GL0	Q68D10	PLEKHO1	SPTY2D1	exp	1
Q02535	Q68DY1	ID3	ZNF626	exp	1
P27824	Q6DD88	CANX	ATL3	exp	1
P43657	Q6DD88	LPAR6	ATL3	exp	1
P62820	Q6DD88	RAB1A	ATL3	exp	1
P51648	Q6DD88	ALDH3A2	ATL3	exp	1
P30837	Q6DD88	ALDH1B1	ATL3	exp	1
P38117	Q6DD88	ETFB	ATL3	exp	1
Q13247	Q6DD88	SRSF6	ATL3	exp	1
P61106	Q6DD88	RAB14	ATL3	exp	1
P05161	Q6DD88	ISG15	ATL3	exp	1
Q14258	Q6DD88	TRIM25	ATL3	exp	1
O95197	Q6DD88	RTN3	ATL3	exp	1
P35232	Q6DD88	PHB	ATL3	exp	1
P25705	Q6DD88	ATP5A1	ATL3	exp	1
Q03518	Q6DD88	TAP1	ATL3	exp	1
P40939	Q6DD88	HADHA	ATL3	exp	1
P04201	Q6DD88	MAS1	ATL3	exp	1
P32970	Q6DD88	CD70	ATL3	exp	1
O95292	Q6DD88	VAPB	ATL3	exp	1
P35414	Q6DD88	APLNR	ATL3	exp	1
P55884	Q6DD88	EIF3B	ATL3	exp	1
O75396	Q6DD88	SEC22B	ATL3	exp	1
P20020	Q6DD88	ATP2B1	ATL3	exp	1
P36776	Q6DD88	LONP1	ATL3	exp	1
P12270	Q6DD88	TPR	ATL3	exp	1
Q14258	Q6DKK2	TRIM25	TTC19	exp	1
P22314	Q6DKK2	UBA1	TTC19	exp	1
O00212	Q6DKK2	RHOD	TTC19	exp	1
Q15742	Q6DKK2	NAB2	TTC19	exp	1
O15126	Q6DKK2	SCAMP1	TTC19	exp	1
P54253	Q6DKK2	ATXN1	TTC19	exp	1
Q5VU43	Q6GTS8	PDE4DIP	PM20D1	exp	1
P68104	Q6IAA8	EEF1A1	LAMTOR1	exp	1
P38606	Q6IAA8	ATP6V1A	LAMTOR1	exp	1
O43504	Q6IAA8	LAMTOR5	LAMTOR1	exp	1
Q24JP5	Q6IAA8	TMEM132A	LAMTOR1	exp	1
Q15717	Q6IAA8	ELAVL1	LAMTOR1	exp	1
P13010	Q6IAA8	XRCC5	LAMTOR1	exp	1
P07384	Q6IAA8	CAPN1	LAMTOR1	exp	1
O75787	Q6IAA8	ATP6AP2	LAMTOR1	exp	1
P27695	Q6IBS0	APEX1	TWF2	exp	1
P47755	Q6IBS0	CAPZA2	TWF2	exp	1
P40123	Q6IBS0	CAP2	TWF2	exp	1
P62736	Q6IBS0	ACTA2	TWF2	exp;pred	1
P13667	Q6IBS0	PDIA4	TWF2	exp	1
P52907	Q6IBS0	CAPZA1	TWF2	exp	1
P05060	Q6IBS0	CHGB	TWF2	exp	1
O00233	Q6IBS0	PSMD9	TWF2	exp	1
Q15051	Q6IBS0	IQCB1	TWF2	exp	1
P35579	Q6IBS0	MYH9	TWF2	exp	1
P19367	Q6IBS0	HK1	TWF2	exp	1
O14980	Q6IBS0	XPO1	TWF2	exp	1
O00159	Q6IBS0	MYO1C	TWF2	exp	1
Q04323	Q6IBS0	UBXN1	TWF2	exp	1
P47756	Q6IBS0	CAPZB	TWF2	exp	1
P62258	Q6IBS0	YWHAE	TWF2	exp;ortho	1
P07992	Q6IBS0	ERCC1	TWF2	exp	1
P14618	Q6IBS0	PKM	TWF2	exp	1
Q5T3J3	Q6IBW4	LRIF1	NCAPH2	exp	1
P30153	Q6IBW4	PPP2R1A	NCAPH2	exp	1
O75665	Q6IBW4	OFD1	NCAPH2	exp	1
Q12830	Q6IBW4	BPTF	NCAPH2	exp	1
